Correlation,Subcompetentie 1,Subcompetentie 2,Hoofdcompetentie 1,Hoofdcompetentie 2,Richting
-0.10977940298487178,Ambitie,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6923832238558459,Assertiviteit,Besluitvaardigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.07808052391145265,Assertiviteit,Coachen van medewerkers,Relationeel vermogen,Beïnvloedend vermogen,Analist
-0.0596866770466699,Assertiviteit,Delegeren,Relationeel vermogen,Organisatie vermogen,Analist
0.39389429332411874,Assertiviteit,Doorzettingsvermogen,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.2707266422837259,Assertiviteit,Flexibiliteit,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.4852048376289022,Assertiviteit,Initiatief,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.349093170368869,Assertiviteit,Inzet,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.21535168901738436,Assertiviteit,Klantoriëntatie,Relationeel vermogen,Organisatiegerichtheid,Analist
0.30178010031220254,Assertiviteit,Kwaliteitsgerichtheid,Relationeel vermogen,Organisatiegerichtheid,Analist
-0.08957065725930279,Assertiviteit,Leerbereidheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.2920444026517256,Assertiviteit,Nauwkeurigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.6963365705491263,Assertiviteit,Onderhandelen,Relationeel vermogen,Beïnvloedend vermogen,Analist
0.5767989795992176,Assertiviteit,Ondernemerschap,Relationeel vermogen,Organisatiegerichtheid,Analist
0.5704825420106482,Assertiviteit,Optreden,Relationeel vermogen,Relationeel vermogen,Analist
-0.28405122668974475,Assertiviteit,Organisatiesensitiviteit,Relationeel vermogen,Organisatiegerichtheid,Analist
0.7629197539342937,Assertiviteit,Overtuigingskracht,Relationeel vermogen,Beïnvloedend vermogen,Analist
0.41256677474409126,Assertiviteit,Plannen en organiseren,Relationeel vermogen,Organisatie vermogen,Analist
0.37588094840041597,Assertiviteit,Relatiebeheer,Relationeel vermogen,Relationeel vermogen,Analist
0.32297096420095045,Assertiviteit,Resultaatgerichtheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
-0.1816842752174566,Assertiviteit,Samenwerking,Relationeel vermogen,Relationeel vermogen,Analist
-0.1197692009388404,Assertiviteit,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Analist
0.19309978619527549,Assertiviteit,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Analist
0.41142399819786424,Assertiviteit,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.4933220573685821,Assertiviteit,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Analist
0.8510052552567435,Assertiviteit,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.1525787285328803,Besluitvaardigheid,Coachen van medewerkers,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.13050711597617531,Besluitvaardigheid,Delegeren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.08314063240393027,Besluitvaardigheid,Doorzettingsvermogen,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.1169551804838975,Besluitvaardigheid,Flexibiliteit,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4450293778800282,Besluitvaardigheid,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.07151609870674008,Besluitvaardigheid,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.04161545279256946,Besluitvaardigheid,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
-0.18718957397869437,Besluitvaardigheid,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
-0.3696202727017889,Besluitvaardigheid,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
-0.16480920247076342,Besluitvaardigheid,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.29791372086318746,Besluitvaardigheid,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.3239927154862377,Besluitvaardigheid,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.4424765773977205,Besluitvaardigheid,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
-0.30889338428488367,Besluitvaardigheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7079809361585248,Besluitvaardigheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
-0.024309346716402412,Besluitvaardigheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.10232524961488856,Besluitvaardigheid,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.03491002933782037,Besluitvaardigheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
-0.12784554415875324,Besluitvaardigheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
-0.11908126136879543,Besluitvaardigheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.11422057171710313,Besluitvaardigheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.18335025092189375,Besluitvaardigheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.13807660504065175,Besluitvaardigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.6341008092442829,Besluitvaardigheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7827668445719598,Coachen van medewerkers,Delegeren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.6739518928409866,Coachen van medewerkers,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7109101201031341,Coachen van medewerkers,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8444493747873582,Coachen van medewerkers,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7619992252566481,Coachen van medewerkers,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.901321105992008,Coachen van medewerkers,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.1916691723908308,Coachen van medewerkers,Kwaliteitsgerichtheid,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.39538000666806133,Coachen van medewerkers,Leerbereidheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.15779723688242145,Coachen van medewerkers,Nauwkeurigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.608185568848066,Coachen van medewerkers,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7265313278238411,Coachen van medewerkers,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8037339013543187,Coachen van medewerkers,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7725300756190506,Coachen van medewerkers,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.6364608341334086,Coachen van medewerkers,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.5473738649404261,Coachen van medewerkers,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.7928423402007644,Coachen van medewerkers,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.561246850866179,Coachen van medewerkers,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8032022574869472,Coachen van medewerkers,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.9092295226914042,Coachen van medewerkers,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.9313656133377313,Coachen van medewerkers,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.654037183808722,Coachen van medewerkers,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5454823958012479,Coachen van medewerkers,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
-0.14771824552366955,Coachen van medewerkers,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5331033320129633,Delegeren,Doorzettingsvermogen,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.5672418121687006,Delegeren,Flexibiliteit,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6676178721369266,Delegeren,Initiatief,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6150361194888218,Delegeren,Inzet,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.7094840169318474,Delegeren,Klantoriëntatie,Organisatie vermogen,Organisatiegerichtheid,Analist
0.03126586830460406,Delegeren,Kwaliteitsgerichtheid,Organisatie vermogen,Organisatiegerichtheid,Analist
0.3967013675627691,Delegeren,Leerbereidheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
-0.007234645507789177,Delegeren,Nauwkeurigheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.3532243364203394,Delegeren,Onderhandelen,Organisatie vermogen,Beïnvloedend vermogen,Analist
0.510857468911197,Delegeren,Ondernemerschap,Organisatie vermogen,Organisatiegerichtheid,Analist
0.6669666754057642,Delegeren,Optreden,Organisatie vermogen,Relationeel vermogen,Analist
0.7391685373313023,Delegeren,Organisatiesensitiviteit,Organisatie vermogen,Organisatiegerichtheid,Analist
0.4732710040156928,Delegeren,Overtuigingskracht,Organisatie vermogen,Beïnvloedend vermogen,Analist
0.30031423586625516,Delegeren,Plannen en organiseren,Organisatie vermogen,Organisatie vermogen,Analist
0.5440041151608491,Delegeren,Relatiebeheer,Organisatie vermogen,Relationeel vermogen,Analist
0.3866206555951495,Delegeren,Resultaatgerichtheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.9195637873916427,Delegeren,Samenwerking,Organisatie vermogen,Relationeel vermogen,Analist
0.8287365236199775,Delegeren,Sensitiviteit,Organisatie vermogen,Relationeel vermogen,Analist
0.7577436985715107,Delegeren,Sociabiliteit,Organisatie vermogen,Relationeel vermogen,Analist
0.6761463030863186,Delegeren,Stressbestendigheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.30157417836379224,Delegeren,Voortgangscontrole,Organisatie vermogen,Organisatie vermogen,Analist
-0.281562155103598,Delegeren,Zelfstandigheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6922350660250548,Doorzettingsvermogen,Flexibiliteit,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7178092755692743,Doorzettingsvermogen,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.9707895710353132,Doorzettingsvermogen,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8819904779280026,Doorzettingsvermogen,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6610743227828565,Doorzettingsvermogen,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6767556945769092,Doorzettingsvermogen,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6417062574974036,Doorzettingsvermogen,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8922179872353134,Doorzettingsvermogen,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8875075329914858,Doorzettingsvermogen,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7604146580620348,Doorzettingsvermogen,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6327767353969254,Doorzettingsvermogen,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6270972465244214,Doorzettingsvermogen,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8985904999303385,Doorzettingsvermogen,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.7602816019398221,Doorzettingsvermogen,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9031343378744998,Doorzettingsvermogen,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6220055017983509,Doorzettingsvermogen,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7063969649935035,Doorzettingsvermogen,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8032806070530427,Doorzettingsvermogen,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.863359177550658,Doorzettingsvermogen,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8959090751473583,Doorzettingsvermogen,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.17646172317370296,Doorzettingsvermogen,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6965408459867692,Flexibiliteit,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7285331533309515,Flexibiliteit,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7613894438114931,Flexibiliteit,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.16107644623948547,Flexibiliteit,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6671112918223702,Flexibiliteit,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.09778530277595658,Flexibiliteit,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6950740208974997,Flexibiliteit,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.7759406854468877,Flexibiliteit,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6867650696300537,Flexibiliteit,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.5826415523410539,Flexibiliteit,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6584586834314143,Flexibiliteit,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.518229700031575,Flexibiliteit,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.6447573004628551,Flexibiliteit,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6133690888086961,Flexibiliteit,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.535357301467961,Flexibiliteit,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7446203999338851,Flexibiliteit,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6921159309419914,Flexibiliteit,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.745042409837196,Flexibiliteit,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4575740225960073,Flexibiliteit,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.002929006847226413,Flexibiliteit,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8101958481698874,Initiatief,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8438019048139704,Initiatief,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.17688762432830774,Initiatief,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.2522274067011175,Initiatief,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.1757089868763391,Initiatief,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7618923181633027,Initiatief,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8778134789881127,Initiatief,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.9307641813785645,Initiatief,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.4891598970277385,Initiatief,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.8513347096519598,Initiatief,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.5900835878311372,Initiatief,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.8733449980769392,Initiatief,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.5973969869683388,Initiatief,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6567013369006749,Initiatief,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6993085686952704,Initiatief,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9016147718788586,Initiatief,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7024504904778779,Initiatief,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6591061343129696,Initiatief,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.1567134584235778,Initiatief,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.9403572528352006,Inzet,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.5901439589334434,Inzet,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6510932464225202,Inzet,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.5784630319729688,Inzet,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.864032184130724,Inzet,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8953644379604045,Inzet,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.8095058556490988,Inzet,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7000099611290908,Inzet,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6371515687967496,Inzet,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8771936142759248,Inzet,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.8284094947032009,Inzet,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.865570974293396,Inzet,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7196503583157624,Inzet,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7932256774327002,Inzet,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8913453218266902,Inzet,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8662426440586078,Inzet,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8792354633359465,Inzet,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.08771524712146189,Inzet,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4643817511026144,Klantoriëntatie,Kwaliteitsgerichtheid,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.5814919719994229,Klantoriëntatie,Leerbereidheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.43855785475731374,Klantoriëntatie,Nauwkeurigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.7918744610964032,Klantoriëntatie,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.8541840939302682,Klantoriëntatie,Ondernemerschap,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.8476482564730162,Klantoriëntatie,Optreden,Organisatiegerichtheid,Relationeel vermogen,Analist
0.795109189763123,Klantoriëntatie,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.6322072379370648,Klantoriëntatie,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.7801454165560223,Klantoriëntatie,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Analist
0.8752090533936435,Klantoriëntatie,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Analist
0.7559788720647311,Klantoriëntatie,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.8089689006371581,Klantoriëntatie,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Analist
0.9139268785014953,Klantoriëntatie,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.9713054637541512,Klantoriëntatie,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.8343591648239393,Klantoriëntatie,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.7604330399820171,Klantoriëntatie,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Analist
-0.030406636783690863,Klantoriëntatie,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.41286252105030924,Kwaliteitsgerichtheid,Leerbereidheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.9849206507095575,Kwaliteitsgerichtheid,Nauwkeurigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.6163216379691374,Kwaliteitsgerichtheid,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.4306316654621362,Kwaliteitsgerichtheid,Ondernemerschap,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.30162490673227815,Kwaliteitsgerichtheid,Optreden,Organisatiegerichtheid,Relationeel vermogen,Analist
0.2951666225539331,Kwaliteitsgerichtheid,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.15374935698041292,Kwaliteitsgerichtheid,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.8599390116014152,Kwaliteitsgerichtheid,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Analist
0.3819992518423587,Kwaliteitsgerichtheid,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Analist
0.619508129175759,Kwaliteitsgerichtheid,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.181080132591384,Kwaliteitsgerichtheid,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Analist
0.24436036081173995,Kwaliteitsgerichtheid,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.3478070973209745,Kwaliteitsgerichtheid,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.4656800555773728,Kwaliteitsgerichtheid,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.7972412328049581,Kwaliteitsgerichtheid,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Analist
0.3520283224990351,Kwaliteitsgerichtheid,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.3776160465350773,Leerbereidheid,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.48325215468762633,Leerbereidheid,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.5320887045631335,Leerbereidheid,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.32028451558226995,Leerbereidheid,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6246420667968385,Leerbereidheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.15880875040029502,Leerbereidheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.5214429367947451,Leerbereidheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.39477812403805235,Leerbereidheid,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7356190653035453,Leerbereidheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4941848942536139,Leerbereidheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6128360834005935,Leerbereidheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.4511299093965265,Leerbereidheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6176236276001731,Leerbereidheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4552063922526398,Leerbereidheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
-0.2792017919876958,Leerbereidheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.5817054171373565,Nauwkeurigheid,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.41565633670387014,Nauwkeurigheid,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.2768064414756604,Nauwkeurigheid,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.2633475922856662,Nauwkeurigheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.11649538885711981,Nauwkeurigheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8516969919037284,Nauwkeurigheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.36963748773997546,Nauwkeurigheid,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6049838029913217,Nauwkeurigheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.16183430083602524,Nauwkeurigheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.20747440193718905,Nauwkeurigheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.33365557494176035,Nauwkeurigheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.4209446914264773,Nauwkeurigheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8230199530275752,Nauwkeurigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.35787764007448486,Nauwkeurigheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.944024697727723,Onderhandelen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8503613872299162,Onderhandelen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.3811121140223215,Onderhandelen,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8175883532310372,Onderhandelen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8490669447202147,Onderhandelen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8134773193630415,Onderhandelen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8128498536984127,Onderhandelen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.3791352306549123,Onderhandelen,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.521904588429605,Onderhandelen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7206053490161882,Onderhandelen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8048412398248821,Onderhandelen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
