,Group 1,Group 2,Analist,Engineer,diff_cor,P_val
491,Flexibiliteit,Assertiviteit,0.28003854939682304,-0.14805889015467438,0.4280974395514974,0.25797488575632066
492,Initiatief,Assertiviteit,0.4990512563562783,0.23957705560439319,0.2594742007518851,0.49034616045761314
493,Inzet,Assertiviteit,0.36247778849319257,0.42690114544797375,-0.06442335695478119,0.8635738374309445
494,Klantoriëntatie,Assertiviteit,0.39285325975427315,-0.19091267345159008,0.5837659332058632,0.12595003150692818
495,Kwaliteitsgerichtheid,Assertiviteit,0.09155227025671679,-0.19128292461501628,0.2828351948717331,0.4524355533458362
496,Leerbereidheid,Assertiviteit,-0.18919291549675274,0.622491015517596,-0.8116839310143488,0.0361691201582357
497,Nauwkeurigheid,Assertiviteit,0.27410754812537846,-0.1103873915478999,0.38449493967327836,0.3087581890370308
498,Onderhandelen,Assertiviteit,0.7422336984841156,0.6440353181099522,0.0981983803741634,0.7934498093595379
499,Ondernemerschap,Assertiviteit,0.6270365816617766,0.5435560221109892,0.08348055955078737,0.8238298781102724
500,Optreden,Assertiviteit,0.5786676935548214,0.8323031705662749,-0.2536354770114535,0.500093208505541
501,Organisatiesensitiviteit,Assertiviteit,-0.29225328598185407,-0.4219307570797097,0.1296774710978556,0.7296152054099827
502,Overtuigingskracht,Assertiviteit,0.780750534388867,0.7671129944235141,0.013637539965352885,0.9709785861829474
503,Plannen en organiseren,Assertiviteit,0.432094832376457,0.3554514494746666,0.0766433829017904,0.8380404720401256
504,Relatiebeheer,Assertiviteit,0.3116327049243573,0.3890062476305831,-0.07737354270622582,0.8365201607163395
505,Resultaatgerichtheid,Assertiviteit,0.3178322138567585,0.42925293878199466,-0.11142072492523614,0.7664316407805702
506,Samenwerking,Assertiviteit,-0.11610905642738303,-0.4069319230681345,0.2908228666407515,0.43988023107031027
507,Sensitiviteit,Assertiviteit,-0.03384019218221707,-0.38250672778605954,0.3486665356038425,0.3553603720283278
508,Sociabiliteit,Assertiviteit,0.3575022202911916,-0.3930476152851998,0.7505498355763914,0.0516425901022497
509,Stressbestendigheid,Assertiviteit,0.3085685986394798,0.6492020448544078,-0.340633446214928,0.36641586583785823
510,Voortgangscontrole,Assertiviteit,0.5260204777035267,0.22334678847427863,0.30267368922924803,0.4216423627453989
511,Zelfstandigheid,Assertiviteit,0.8776237972829524,0.9050200094435161,-0.02739621216056376,0.941740145812525
512,Coachen van medewerkers,Besluitvaardigheid,0.19235485606441463,-0.07009246881347804,0.2624473248778927,0.48542417381209635
513,Delegeren,Besluitvaardigheid,0.09061612466810516,0.6937643340521771,-0.6031482093840719,0.11427539271774667
514,Doorzettingsvermogen,Besluitvaardigheid,0.232156514340632,0.23785620705478847,-0.005699692714156462,0.987868442424972
515,Flexibiliteit,Besluitvaardigheid,0.24946683044097565,-0.17322796263924664,0.4226947930802223,0.26391806402184304
516,Initiatief,Besluitvaardigheid,0.5476138638365283,0.19045269073526175,0.3571611731012666,0.343911339826781
517,Inzet,Besluitvaardigheid,0.22400088223482945,0.18490581424421865,0.0390950679906108,0.9169417499505506
518,Klantoriëntatie,Besluitvaardigheid,0.19260710101171577,-0.19474131008944104,0.3873484111011568,0.3052366050802029
519,Kwaliteitsgerichtheid,Besluitvaardigheid,-0.08912254179655582,-0.24112861950711842,0.1520060777105626,0.6854651797349844
520,Leerbereidheid,Besluitvaardigheid,-0.09683478033147985,0.23289318640692663,-0.3297279667384065,0.3817791017741772
521,Nauwkeurigheid,Besluitvaardigheid,-0.05633673890583693,-0.14641163395991683,0.0900748950540799,0.8101808811868287
522,Onderhandelen,Besluitvaardigheid,0.4371617771395699,0.48393373641230386,-0.046771959272733976,0.9007130047458145
523,Ondernemerschap,Besluitvaardigheid,0.4927771129650035,0.49614363004731343,-0.00336651708230995,0.9928343213697197
524,Optreden,Besluitvaardigheid,0.49816216868051466,0.46783454963240256,0.030327619048112098,0.9355198239615814
525,Organisatiesensitiviteit,Besluitvaardigheid,-0.3509443352229139,-0.24857342139084607,-0.10237091383206784,0.7848939932642467
526,Overtuigingskracht,Besluitvaardigheid,0.7227907742659164,0.6774704587541868,0.04532031551172966,0.9037786379824801
527,Plannen en organiseren,Besluitvaardigheid,0.11599237026950242,-0.49602761250427685,0.6120199827737792,0.10923633951846168
528,Relatiebeheer,Besluitvaardigheid,0.12320566998708474,0.3506059539302739,-0.22740028394318915,0.5451846134301079
529,Resultaatgerichtheid,Besluitvaardigheid,0.17010418920795053,0.4534796327659941,-0.28337544355804356,0.45157975281391094
530,Samenwerking,Besluitvaardigheid,-0.14432392758614118,-0.22971041060010733,0.08538648301396615,0.8198790591224996
531,Sensitiviteit,Besluitvaardigheid,-0.12333735494404789,-0.2871058094124459,0.163768454468398,0.662639470597612
532,Sociabiliteit,Besluitvaardigheid,0.26324522247499554,-0.13859136889113588,0.4018365913661314,0.28778642827058554
533,Stressbestendigheid,Besluitvaardigheid,0.31257522914942343,0.40301710487214326,-0.09044187572271983,0.809423027770412
534,Voortgangscontrole,Besluitvaardigheid,0.29982461957614537,-0.19510960575751882,0.49493422533366416,0.19234066682507356
535,Zelfstandigheid,Besluitvaardigheid,0.700207083715465,0.603508353095213,0.09669873062025203,0.7965312712144135
536,Delegeren,Coachen van medewerkers,0.7454920288416681,0.7611941979946315,-0.015702169152963408,0.9665874523626725
537,Doorzettingsvermogen,Coachen van medewerkers,0.7088628585806228,0.487827921979707,0.22103493660091583,0.5564350544221148
538,Flexibiliteit,Coachen van medewerkers,0.7748546056315029,0.7877731125251491,-0.012918506893646264,0.9725080766514109
539,Initiatief,Coachen van medewerkers,0.8932727305211414,0.602416174499872,0.2908565560212695,0.4398277226993237
540,Inzet,Coachen van medewerkers,0.7983077181207298,0.5882529775314391,0.21005474058929063,0.5761159676795176
541,Klantoriëntatie,Coachen van medewerkers,0.9366794006413719,0.9289770962435195,0.007702304397852355,0.9836065123766606
542,Kwaliteitsgerichtheid,Coachen van medewerkers,0.3778255318201926,0.5416673222037062,-0.1638417903835136,0.662498150406849
543,Leerbereidheid,Coachen van medewerkers,0.2808594384408343,0.6382604261776643,-0.35740098773683004,0.34359172755790923
544,Nauwkeurigheid,Coachen van medewerkers,0.1896832102976864,0.45496253800009945,-0.265279327702413,0.48076190510078987
545,Onderhandelen,Coachen van medewerkers,0.6361203944933833,0.456246767877459,0.17987362661592432,0.6319132816652768
546,Ondernemerschap,Coachen van medewerkers,0.7414784396635317,0.3188705473935018,0.4226078922700299,0.2640144589661595
547,Optreden,Coachen van medewerkers,0.8368821071727475,0.4486032729693732,0.3882788342033743,0.304094372843565
548,Organisatiesensitiviteit,Coachen van medewerkers,0.7952470468362022,0.8768839903227597,-0.08163694348655748,0.8276559829643984
549,Overtuigingskracht,Coachen van medewerkers,0.6495862619027094,0.4006907822657134,0.248895479636996,0.5080844042158388
550,Plannen en organiseren,Coachen van medewerkers,0.6564167123046788,0.3777210253571565,0.2786956869475223,0.4590245812764462
551,Relatiebeheer,Coachen van medewerkers,0.8707482304402908,0.6975261371117628,0.173222093328528,0.644527080860489
552,Resultaatgerichtheid,Coachen van medewerkers,0.6700420629628457,0.3882272951556298,0.2818147678072159,0.4540546068190725
553,Samenwerking,Coachen van medewerkers,0.8444515539689003,0.8626931695908581,-0.018241615621957807,0.9611879244461763
554,Sensitiviteit,Coachen van medewerkers,0.932825750820604,0.8828759763505937,0.049949774470010366,0.8940074439819119
555,Sociabiliteit,Coachen van medewerkers,0.9494487235587203,0.9796833185245571,-0.030234594965836803,0.935717156095816
556,Stressbestendigheid,Coachen van medewerkers,0.719014096779713,0.7397308931792275,-0.020716796399514514,0.9559268292722598
557,Voortgangscontrole,Coachen van medewerkers,0.5564935133080461,0.5323864573107787,0.024107055997267368,0.9487239995076493
558,Zelfstandigheid,Coachen van medewerkers,-0.14045266832827966,0.19887767715909913,-0.3393303454873788,0.36823016329938785
559,Doorzettingsvermogen,Delegeren,0.6626846571618457,0.6993464834110454,-0.03666182624919978,0.9220934563771628
560,Flexibiliteit,Delegeren,0.5672418121687005,0.802041420122245,-0.2347996079535445,0.5322565161211479
561,Initiatief,Delegeren,0.7253493154809088,0.8572862372808095,-0.1319369217999008,0.7251017253127501
562,Inzet,Delegeren,0.7276583259973567,0.8199520734304836,-0.0922937474331269,0.8056015813696011
563,Klantoriëntatie,Delegeren,0.7814576939192196,0.5968544555356048,0.1846032383836148,0.62301147538501
564,Kwaliteitsgerichtheid,Delegeren,0.16515095000960056,0.21782298739282893,-0.05267203738322837,0.8882694188723061
565,Leerbereidheid,Delegeren,0.5222512264907375,0.2758963977887311,0.24635482870200642,0.5123963516840737
566,Nauwkeurigheid,Delegeren,-0.10553252712365889,0.18778695298626083,-0.2933194801099197,0.43599919024851364
567,Onderhandelen,Delegeren,0.46794501393123356,0.8110310397089033,-0.3430860257776698,0.3630169823113274
568,Ondernemerschap,Delegeren,0.6005290270014556,0.7249738456433937,-0.12444481864193813,0.7401053615325377
569,Optreden,Delegeren,0.7308274555961399,0.938680681590368,-0.20785322599422806,0.5801029154359738
570,Organisatiesensitiviteit,Delegeren,0.7527107228141623,0.5159017416974033,0.23680898111675897,0.5287739314635411
571,Overtuigingskracht,Delegeren,0.31550711719100005,0.6885621629665056,-0.3730550457755056,0.32315761117779873
572,Plannen en organiseren,Delegeren,0.32706001694848263,0.8727736199040413,-0.5457136029555587,0.15168447433323662
573,Relatiebeheer,Delegeren,0.6369572704176106,0.8964310534555257,-0.259473783037915,0.49034685394474975
574,Resultaatgerichtheid,Delegeren,0.5103976662363009,0.7878661879631956,-0.27746852172689473,0.4609886555630507
575,Samenwerking,Delegeren,0.9386639277958875,0.4990151782438251,0.4396487495520624,0.2455945141818212
576,Sensitiviteit,Delegeren,0.8287365236199775,0.5500674538200705,0.278669069799907,0.45906712991305154
577,Sociabiliteit,Delegeren,0.8267126442252539,0.6970683160426223,0.1296443281826316,0.7296814850667301
578,Stressbestendigheid,Delegeren,0.7550415261232692,0.5726086895394082,0.182432836583861,0.6270894478007603
579,Voortgangscontrole,Delegeren,0.3352133732685669,0.7508795674566145,-0.4156661941880476,0.2717966327515031
580,Zelfstandigheid,Delegeren,-0.34850545775115604,0.5479228915936052,-0.8964283493447612,0.02155729670173101
581,Flexibiliteit,Doorzettingsvermogen,0.6812707948944625,0.633476076424565,0.04779471846989747,0.8985540310433959
582,Initiatief,Doorzettingsvermogen,0.750801562836204,0.8595471621693019,-0.10874559933309791,0.7718752522221846
583,Inzet,Doorzettingsvermogen,0.9731125601195457,0.9701504841130154,0.002962076006530312,0.9936951598525576
584,Klantoriëntatie,Doorzettingsvermogen,0.8797823368507803,0.6795355333558616,0.20024680349491875,0.5939811761063192
585,Kwaliteitsgerichtheid,Doorzettingsvermogen,0.7399143935602409,0.1419112322938511,0.5980031612663899,0.1172842599777888
586,Leerbereidheid,Doorzettingsvermogen,0.6701947172343506,0.5911393598392404,0.07905535739511027,0.8330207845443516
587,Nauwkeurigheid,Doorzettingsvermogen,0.6564930079627228,0.1351044494042604,0.5213885585584624,0.1702195255342116
588,Onderhandelen,Doorzettingsvermogen,0.9186949634840047,0.8353852177995197,0.08330974568448501,0.8241841903666964
589,Ondernemerschap,Doorzettingsvermogen,0.8937836428188157,0.7041115760554679,0.1896720667633478,0.6135347249265013
590,Optreden,Doorzettingsvermogen,0.7639087812973278,0.8674299830860249,-0.10352120178869717,0.7825400343208584
591,Organisatiesensitiviteit,Doorzettingsvermogen,0.5628725876342039,0.3399761207394548,0.22289646689474907,0.5531326848024407
592,Overtuigingskracht,Doorzettingsvermogen,0.6265445035664199,0.410629487010776,0.21591501655564388,0.5655693196871943
593,Plannen en organiseren,Doorzettingsvermogen,0.9083920219539686,0.5928867326796929,0.3155052892742757,0.40242619037148986
594,Relatiebeheer,Doorzettingsvermogen,0.7568373353279524,0.5385914885984294,0.21824584672952296,0.5614016468017335
595,Resultaatgerichtheid,Doorzettingsvermogen,0.9398775203845788,0.5479334459407149,0.3919440744438639,0.299623619979988
596,Samenwerking,Doorzettingsvermogen,0.6471895746110766,0.48842958642926204,0.15875998818181458,0.6723203674604386
597,Sensitiviteit,Doorzettingsvermogen,0.6924136566126602,0.5386349744811697,0.15377868213149049,0.6820053967538473
598,Sociabiliteit,Doorzettingsvermogen,0.7959458364630035,0.6882549153313615,0.10769092113164203,0.7740246620515108
599,Stressbestendigheid,Doorzettingsvermogen,0.9186482441968159,0.6866220890913582,0.23202615510545765,0.5370832368275869
600,Voortgangscontrole,Doorzettingsvermogen,0.875907777312668,0.7464546111885391,0.12945316612412894,0.7300638147391827
601,Zelfstandigheid,Doorzettingsvermogen,0.18306177315901737,0.7591713955128546,-0.5761096223538372,0.13082150093271738
602,Initiatief,Flexibiliteit,0.8107896084509587,0.7425955526032928,0.06819405584766591,0.8556778289309173
603,Inzet,Flexibiliteit,0.723637245292734,0.6957449647956147,0.027892280497119337,0.9406872377834847
604,Klantoriëntatie,Flexibiliteit,0.8258091738598615,0.729253459186401,0.09655571467346047,0.7968253126420775
605,Kwaliteitsgerichtheid,Flexibiliteit,0.13512060849854204,0.16680246631394965,-0.03168185781540761,0.9326475501735827
606,Leerbereidheid,Flexibiliteit,0.6091454205524646,0.8045953520197118,-0.1954499314672472,0.6028141183352345
607,Nauwkeurigheid,Flexibiliteit,0.06343799769540229,0.10028162023372056,-0.03684362253831827,0.9217084328763585
608,Onderhandelen,Flexibiliteit,0.7052809125769511,0.8198209631007112,-0.11454005052376004,0.7600993221869217
609,Ondernemerschap,Flexibiliteit,0.7792986749315808,0.6703957871619791,0.10890288776960166,0.7715548582148524
610,Optreden,Flexibiliteit,0.7975383695614442,0.8856852875023501,-0.0881469179409059,0.8141653934106281
611,Organisatiesensitiviteit,Flexibiliteit,0.5967259271960567,0.4815862088721917,0.11513971832386494,0.7588838868068755
612,Overtuigingskracht,Flexibiliteit,0.7154984942928392,0.9147966455320615,-0.19929815123922234,0.5957231093367441
613,Plannen en organiseren,Flexibiliteit,0.437856718372548,0.6360793587849798,-0.19822264041243176,0.597700921056112
614,Relatiebeheer,Flexibiliteit,0.647640174912158,0.646784438852044,0.0008557360601140207,0.9981785299174297
615,Resultaatgerichtheid,Flexibiliteit,0.554254841378517,0.8472487363533856,-0.2929938949748686,0.4365041473385409
616,Samenwerking,Flexibiliteit,0.5402597708899392,0.5959519725816974,-0.05569220169175826,0.8819106356241115
617,Sensitiviteit,Flexibiliteit,0.7555374442576086,0.7183948587981767,0.03714258545943194,0.921075305730229
618,Sociabiliteit,Flexibiliteit,0.8081368967346648,0.7629881868162182,0.04514870991844666,0.9041411408193689
619,Stressbestendigheid,Flexibiliteit,0.7873564282231375,-0.019186456516218395,0.8065428847393559,0.03729000607664035
620,Voortgangscontrole,Flexibiliteit,0.4724867277562094,0.5891749831000741,-0.11668825534386468,0.7557481219881452
621,Zelfstandigheid,Flexibiliteit,0.007003762600123443,-0.26525267951676385,0.27225644211688727,0.46938504684726823
622,Inzet,Initiatief,0.8550242532097404,0.9164468636323176,-0.06142261042257724,0.8698677613168289
623,Klantoriëntatie,Initiatief,0.8744301327200488,0.7320303961954396,0.14239973652460913,0.7043332903715469
624,Kwaliteitsgerichtheid,Initiatief,0.41924838327441716,0.15958200383863427,0.25966637943578286,0.4900271645825851
625,Leerbereidheid,Initiatief,0.38818594573349063,0.6423230689775558,-0.2541371232440651,0.499251573165592
626,Nauwkeurigheid,Initiatief,0.4316066067789715,0.34739622868721237,0.08421037809175913,0.8223164685312323
627,Onderhandelen,Initiatief,0.7967743464944762,0.8159272376250027,-0.01915289113052654,0.9592507540063577
628,Ondernemerschap,Initiatief,0.8745033938897185,0.8570534065654111,0.01744998732430747,0.9628709460887421
629,Optreden,Initiatief,0.9172643524239373,0.9608008707898005,-0.04353651836586314,0.907547772633966
630,Organisatiesensitiviteit,Initiatief,0.6323128060592539,0.40235578118125315,0.22995702487800074,0.5406991188103194
631,Overtuigingskracht,Initiatief,0.8262922404920041,0.6985042439516388,0.12778799654036532,0.7333971572697564
632,Plannen en organiseren,Initiatief,0.7124476800086362,0.6716412880689494,0.040806391939686826,0.9133206694490204
633,Relatiebeheer,Initiatief,0.8479564229494968,0.9426471255166783,-0.09469070256718148,0.8006625290087088
634,Resultaatgerichtheid,Initiatief,0.6075228819330862,0.801357835158831,-0.19383495322574473,0.6058017753907019
635,Samenwerking,Initiatief,0.7138829432300924,0.6751086495967512,0.03877429363334117,0.9176206960930438
636,Sensitiviteit,Initiatief,0.745638984555352,0.3945726025345274,0.35106638202082463,0.35210067750722773
637,Sociabiliteit,Initiatief,0.9143515210873562,0.8410730016957303,0.07327851939162588,0.8450547407474434
638,Stressbestendigheid,Initiatief,0.7641589574147932,0.2261372692170124,0.5380216881977808,0.15736379878308537
639,Voortgangscontrole,Initiatief,0.722527590050365,0.8900892868874507,-0.16756169683708566,0.6553463576220437
640,Zelfstandigheid,Initiatief,0.23031736819069118,0.23042763832880936,-0.0001102701381181792,0.9997652851782586
641,Klantoriëntatie,Inzet,0.9435346786562506,0.7201297285329956,0.223404950123255,0.5522323795418345
642,Kwaliteitsgerichtheid,Inzet,0.6065309746763538,0.20910430344516942,0.39742667123118436,0.29302195578185364
643,Leerbereidheid,Inzet,0.7347027899133316,0.5491518690356552,0.18555092087767644,0.6212346436899601
644,Nauwkeurigheid,Inzet,0.5776499757700849,0.19784424384492072,0.3798057319251642,0.31460606995455764
645,Onderhandelen,Inzet,0.8876694047842689,0.8525103247024083,0.03515908008186064,0.9252768206284512
646,Ondernemerschap,Inzet,0.909945709167583,0.7646149665405554,0.1453307426270276,0.6985555531543524
647,Optreden,Inzet,0.8289457013155396,0.8940197638997972,-0.06507406258425763,0.8622101907116768
648,Organisatiesensitiviteit,Inzet,0.5707253503804236,0.5301357031911876,0.04058964718923597,0.9137791887888231
649,Overtuigingskracht,Inzet,0.6803926709395387,0.47894396498210695,0.20144870595743175,0.5917777217404994
650,Plannen en organiseren,Inzet,0.8826605572207836,0.6592990338488346,0.22336152337194903,0.5523092402968883
651,Relatiebeheer,Inzet,0.8271404276056624,0.7901042007191493,0.03703622688651309,0.9213005400696288
652,Resultaatgerichtheid,Inzet,0.9161205643198693,0.6371962981832272,0.2789242661366421,0.4586592828143923
653,Samenwerking,Inzet,0.7491624853021852,0.5763452967697045,0.17281718853248074,0.6452984456649795
654,Sensitiviteit,Inzet,0.7507736260689896,0.5835495202773165,0.16722410579167302,0.6559940535525586
655,Sociabiliteit,Inzet,0.918978383996623,0.7649995598225301,0.15397882417409292,0.6816151946378897
656,Stressbestendigheid,Inzet,0.8911479232913109,0.5863488387938292,0.3047990844974817,0.418421116799232
657,Voortgangscontrole,Inzet,0.8921343042663198,0.8121013070990827,0.08003299716723711,0.8309881777534525
658,Zelfstandigheid,Inzet,0.18201452348817607,0.6927131250152291,-0.510698601527053,0.178906592164225
659,Kwaliteitsgerichtheid,Klantoriëntatie,0.6181648646058131,0.3654292267011142,0.2527356379046989,0.5016048790504701
660,Leerbereidheid,Klantoriëntatie,0.5845359831238245,0.8033939264130371,-0.2188579432892126,0.5603097569782101
661,Nauwkeurigheid,Klantoriëntatie,0.466539154059632,0.3062816551749984,0.1602574988846336,0.6694197706999221
662,Onderhandelen,Klantoriëntatie,0.7985111969770221,0.5517076657790161,0.24680353119800602,0.5116333750716597
663,Ondernemerschap,Klantoriëntatie,0.8558205740941874,0.16562352602053812,0.6901970480736493,0.07230676041211992
664,Optreden,Klantoriëntatie,0.8872145390253818,0.2943704623150396,0.5928440767103422,0.1203662527033158
665,Organisatiesensitiviteit,Klantoriëntatie,0.8046611880176622,0.8475818285385204,-0.0429206405208582,0.9088496223889582
666,Overtuigingskracht,Klantoriëntatie,0.6769203493251179,-0.007384803721360347,0.6843051530464782,0.07466023081033124
667,Plannen en organiseren,Klantoriëntatie,0.7886402032964622,0.55586003672331,0.23278016657315226,0.5357687369231252
668,Relatiebeheer,Klantoriëntatie,0.8977804857903053,0.7314174160825543,0.16636306970775105,0.6576472443090449
669,Resultaatgerichtheid,Klantoriëntatie,0.8155028206477566,0.05931093214855149,0.7561918884992052,0.05000424755176791
670,Samenwerking,Klantoriëntatie,0.8439395360696614,0.9140934462787595,-0.07015391020909811,0.8515797076666707
671,Sensitiviteit,Klantoriëntatie,0.9124420508202136,0.9770972923623686,-0.06465524154215507,0.8630878411904384
672,Sociabiliteit,Klantoriëntatie,0.9810469699062467,0.9872535033730577,-0.006206533466810993,0.986789751855164
673,Stressbestendigheid,Klantoriëntatie,0.8826295512041151,0.8569575565023595,0.02567199470175563,0.9454006228626095
674,Voortgangscontrole,Klantoriëntatie,0.8466951431584316,0.5512133687525935,0.2954817744058381,0.43265457780844363
675,Zelfstandigheid,Klantoriëntatie,0.07172610747236542,-0.017779687436046642,0.08950579490841207,0.8113564999553797
676,Leerbereidheid,Kwaliteitsgerichtheid,0.302401167424113,-0.16361793621614762,0.4660191036402606,0.21897466512918062
677,Nauwkeurigheid,Kwaliteitsgerichtheid,0.9849206507095576,0.9802044690011353,0.004716181708422251,0.9899616770518114
678,Onderhandelen,Kwaliteitsgerichtheid,0.7650269593928473,-0.12631101644863027,0.8913379758414776,0.0222545007449082
679,Ondernemerschap,Kwaliteitsgerichtheid,0.642142515759515,-0.02980220567239883,0.6719447214319139,0.07981043709674007
680,Optreden,Kwaliteitsgerichtheid,0.5674601134901017,0.3117939728885749,0.2556661406015268,0.4966911248775552
681,Organisatiesensitiviteit,Kwaliteitsgerichtheid,0.03317975067876529,0.356870900641013,-0.32369114996224774,0.3904585744395632
682,Overtuigingskracht,Kwaliteitsgerichtheid,0.30529321574069807,-0.5548402147286263,0.8601334304693244,0.02699406475011723
683,Plannen en organiseren,Kwaliteitsgerichtheid,0.8935558756881525,0.8930832623671157,0.00047261332103687437,0.9989940220964431
684,Relatiebeheer,Kwaliteitsgerichtheid,0.40524235335063846,0.6885374013659296,-0.2832950480152911,0.4517070456845196
685,Resultaatgerichtheid,Kwaliteitsgerichtheid,0.6175115183147244,0.023686320420056677,0.5938251978946677,0.11977509179259949
686,Samenwerking,Kwaliteitsgerichtheid,-0.06169888518967047,0.6160588279485898,-0.6777577131382603,0.0773519141182184
687,Sensitiviteit,Kwaliteitsgerichtheid,0.24467056425116623,0.35246452022946007,-0.10779395597829383,0.7738145993196739
688,Sociabiliteit,Kwaliteitsgerichtheid,0.4962135465676565,0.6590452746754405,-0.162831728107784,0.6644456685276325
689,Stressbestendigheid,Kwaliteitsgerichtheid,0.5646073045924896,-0.35441190541131334,0.919019210003803,0.01869670121650513
690,Voortgangscontrole,Kwaliteitsgerichtheid,0.8874223042113611,0.7549578023691325,0.1324645018422287,0.7240492593602528
691,Zelfstandigheid,Kwaliteitsgerichtheid,0.2772811700820216,-0.5078968722032711,0.7851780422852926,0.042285622593650984
692,Nauwkeurigheid,Leerbereidheid,0.24963290519888687,-0.20284174438744812,0.452474649586335,0.232364426459994
693,Onderhandelen,Leerbereidheid,0.4007856383612886,0.9016398971588782,-0.5008542587975895,0.18720754760828018
694,Ondernemerschap,Leerbereidheid,0.5948778421357855,0.5051980650803941,0.08967977705539143,0.8109970489919114
695,Optreden,Leerbereidheid,0.4129529724617954,0.4643822960204252,-0.05142932355862978,0.8908880896706213
696,Organisatiesensitiviteit,Leerbereidheid,0.6090381511675819,0.5401046306928277,0.0689335204747542,0.8541310993723956
697,Overtuigingskracht,Leerbereidheid,0.26498018619948355,0.8842593574560602,-0.6192791712565766,0.10525099128939241
698,Plannen en organiseren,Leerbereidheid,0.49456062540699514,0.5978142800376686,-0.10325365463067343,0.7830873603661648
699,Relatiebeheer,Leerbereidheid,0.35723758701465597,0.28504219280388826,0.0721953942107677,0.8473153452561322
700,Resultaatgerichtheid,Leerbereidheid,0.7309284435879756,0.39480743348488034,0.33612101010309525,0.37272335778712007
701,Samenwerking,Leerbereidheid,0.6059823257398455,0.4113291936401363,0.19465313209970914,0.6042873054967481
702,Sensitiviteit,Leerbereidheid,0.58842310744999,0.7301341499002592,-0.1417110424502691,0.7056934820820171
703,Sociabiliteit,Leerbereidheid,0.5471546575450517,0.508443945688322,0.038710711856729696,0.9177552797874218
704,Stressbestendigheid,Leerbereidheid,0.7755218996972439,0.30522574971331967,0.47029614998392427,0.21486899125403136
705,Voortgangscontrole,Leerbereidheid,0.33349691901267564,0.3642881902034433,-0.030791271190767633,0.934536339893689
706,Zelfstandigheid,Leerbereidheid,-0.1934973991538804,0.27030662734491434,-0.4638040264987947,0.22112398904413433
707,Onderhandelen,Nauwkeurigheid,0.6640832706912221,-0.15052723477687224,0.8146105054680943,0.03554453309490446
708,Ondernemerschap,Nauwkeurigheid,0.43525562372942567,-0.03286910452590798,0.46812472825533363,0.21694611015345067
709,Optreden,Nauwkeurigheid,0.5517189977556212,0.05530120712293594,0.4964177906326852,0.19104426045221867
710,Organisatiesensitiviteit,Nauwkeurigheid,-0.0213334171438935,0.30852175956357103,-0.32985517670746456,0.3815975443834432
711,Overtuigingskracht,Nauwkeurigheid,0.13674749691279006,-0.5682283864360737,0.7049758833488637,0.06668103370863632
712,Plannen en organiseren,Nauwkeurigheid,0.8555374971196067,0.6680526121086205,0.18748488501098615,0.6176157693298716
713,Relatiebeheer,Nauwkeurigheid,0.4061686482787034,0.6415567977060553,-0.23538814942735192,0.5312352187240581
714,Resultaatgerichtheid,Nauwkeurigheid,0.4480363475334726,0.0019414133442242525,0.44609493418924834,0.23887770547109888
715,Samenwerking,Nauwkeurigheid,-0.09560836364863358,0.5769224199725095,-0.672530783621143,0.07955959925202771
716,Sensitiviteit,Nauwkeurigheid,0.17918546721936832,0.2798412393790064,-0.10065577215963808,0.7884076875728852
717,Sociabiliteit,Nauwkeurigheid,0.3585765989315688,0.6139925679967498,-0.25541596906518105,0.49710955400088963
718,Stressbestendigheid,Nauwkeurigheid,0.5077269012497687,-0.3261367486279839,0.8338636498777526,0.031669906749638876
719,Voortgangscontrole,Nauwkeurigheid,0.8620774010689612,0.6507722809448268,0.2113051201241345,0.5738575581770053
720,Zelfstandigheid,Nauwkeurigheid,0.43364715164796797,-0.41378161183105255,0.8474287634790205,0.02917169546894205
721,Ondernemerschap,Onderhandelen,0.9380254345960263,0.8618051826107841,0.07622025198524218,0.8389217889010803
722,Optreden,Onderhandelen,0.8716486830145393,0.8151434321657371,0.0565052508488022,0.880200146346843
723,Organisatiesensitiviteit,Onderhandelen,0.2906762363794527,0.4821972934975278,-0.1915210571180751,0.6100944335516805
724,Overtuigingskracht,Onderhandelen,0.8272895296774756,0.8099288478381284,0.017360681839347247,0.9630608227873649
725,Plannen en organiseren,Onderhandelen,0.8740770988125376,0.43016105762996576,0.44391604118257183,0.24113276699650155
726,Relatiebeheer,Onderhandelen,0.7893258858428527,0.5199639960691874,0.26936188977366526,0.47408592710085085
727,Resultaatgerichtheid,Onderhandelen,0.7861477153869201,0.758379064173222,0.027768651213698092,0.9409496316251218
728,Samenwerking,Onderhandelen,0.35942567309358253,0.2751430666069378,0.0842826064866447,0.822166727453606
729,Sensitiviteit,Onderhandelen,0.45174077019705056,0.39997340784783786,0.0517673623492127,0.8901756433457995
730,Sociabiliteit,Onderhandelen,0.719081113152596,0.42157457048950703,0.297506542663089,0.42953679692533564
731,Stressbestendigheid,Onderhandelen,0.8733213420869121,0.3275020897132875,0.5458192523736247,0.15160761805387213
732,Voortgangscontrole,Onderhandelen,0.8585069549620202,0.41446979490166574,0.4440371600603545,0.24100700448762735
733,Zelfstandigheid,Onderhandelen,0.5176723532619801,0.8222857766422145,-0.30461342338023434,0.41870189991962237
734,Optreden,Ondernemerschap,0.8950020859958194,0.9202401915080595,-0.02523810551224004,0.946321953273046
735,Organisatiesensitiviteit,Ondernemerschap,0.4425801807605745,0.07968894539121715,0.3628912353693573,0.3363288352531275
