Correlation,Subkenmerk 1,Subkenmerk 2,Hoofdkenmerk 1,Hoofdkenmerk 2,Richting
0.656511717428988,Competitie,Zelfonthulling,Invloed,Sociabiliteit,Engineer
0.1372215512369386,Competitie,Zelfontwikkeling,Invloed,Gedrevenheid,Engineer
0.6799112396040882,Competitie,Zelfvertoon,Invloed,Invloed,Engineer
0.587431240128358,Competitie,Zelfvertrouwen,Invloed,Stabiliteit,Engineer
-0.15969004586013621,Competitie,Zorgzaamheid,Invloed,Sociabiliteit,Engineer
0.03440104580768905,Conformisme,Contactbehoefte,Structuur,Sociabiliteit,Engineer
0.1846907839996249,Conformisme,Dominantie,Structuur,Invloed,Engineer
0.2940272258293994,Conformisme,Energie,Structuur,Gedrevenheid,Engineer
0.48737732496649416,Conformisme,Frustratietolerantie,Structuur,Stabiliteit,Engineer
0.369251226929166,Conformisme,Hartelijkheid,Structuur,Sociabiliteit,Engineer
0.7746249613929709,Conformisme,Incasseringsvermogen,Structuur,Stabiliteit,Engineer
0.024191188539736574,Conformisme,Nauwkeurigheid,Structuur,Structuur,Engineer
0.2757717413939298,Conformisme,Onafhankelijkheid,Structuur,Gedrevenheid,Engineer
-0.004524886877828054,Conformisme,Ordelijkheid,Structuur,Structuur,Engineer
-0.05276879542846422,Conformisme,Originaliteit,Structuur,Gedrevenheid,Engineer
0.7549965058633568,Conformisme,Positivisme,Structuur,Stabiliteit,Engineer
0.25565155818784496,Conformisme,Regelmaat,Structuur,Structuur,Engineer
-0.09582170752354612,Conformisme,Sociaal Ontspannen,Structuur,Sociabiliteit,Engineer
0.21366894054933377,Conformisme,Status,Structuur,Invloed,Engineer
0.20271010642104997,Conformisme,Variatiebehoefte,Structuur,Gedrevenheid,Engineer
0.4112692307020689,Conformisme,Vertrouwen,Structuur,Sociabiliteit,Engineer
0.5983211225424633,Conformisme,Volharding,Structuur,Gedrevenheid,Engineer
-0.05852968540405248,Conformisme,Weloverwogen,Structuur,Structuur,Engineer
-0.008654522314815536,Conformisme,Zelfonthulling,Structuur,Sociabiliteit,Engineer
0.5170264925641883,Conformisme,Zelfontwikkeling,Structuur,Gedrevenheid,Engineer
-0.48107596092596344,Conformisme,Zelfvertoon,Structuur,Invloed,Engineer
0.5121475197315839,Conformisme,Zelfvertrouwen,Structuur,Stabiliteit,Engineer
0.6697313719566865,Conformisme,Zorgzaamheid,Structuur,Sociabiliteit,Engineer
-0.07669649888473706,Contactbehoefte,Dominantie,Sociabiliteit,Invloed,Engineer
0.387465959962769,Contactbehoefte,Energie,Sociabiliteit,Gedrevenheid,Engineer
0.024217973984824136,Contactbehoefte,Frustratietolerantie,Sociabiliteit,Stabiliteit,Engineer
0.5649326828660322,Contactbehoefte,Hartelijkheid,Sociabiliteit,Sociabiliteit,Engineer
-0.18257418583505536,Contactbehoefte,Incasseringsvermogen,Sociabiliteit,Stabiliteit,Engineer
0.7032108464077431,Contactbehoefte,Nauwkeurigheid,Sociabiliteit,Structuur,Engineer
-0.6298581677452549,Contactbehoefte,Onafhankelijkheid,Sociabiliteit,Gedrevenheid,Engineer
0.39460023132349226,Contactbehoefte,Ordelijkheid,Sociabiliteit,Structuur,Engineer
4.175996475329381e-17,Contactbehoefte,Originaliteit,Sociabiliteit,Gedrevenheid,Engineer
-0.051639777949432225,Contactbehoefte,Positivisme,Sociabiliteit,Stabiliteit,Engineer
-0.2752409412815901,Contactbehoefte,Regelmaat,Sociabiliteit,Structuur,Engineer
0.8541985556144385,Contactbehoefte,Sociaal Ontspannen,Sociabiliteit,Sociabiliteit,Engineer
-0.642529405317179,Contactbehoefte,Status,Sociabiliteit,Invloed,Engineer
0.6128258770283411,Contactbehoefte,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Engineer
0.48972852162832575,Contactbehoefte,Vertrouwen,Sociabiliteit,Sociabiliteit,Engineer
0.12649110640673514,Contactbehoefte,Volharding,Sociabiliteit,Gedrevenheid,Engineer
0.15467205622243646,Contactbehoefte,Weloverwogen,Sociabiliteit,Structuur,Engineer
0.10063092108532554,Contactbehoefte,Zelfonthulling,Sociabiliteit,Sociabiliteit,Engineer
0.2504897164340599,Contactbehoefte,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Engineer
0.33183182419798407,Contactbehoefte,Zelfvertoon,Sociabiliteit,Invloed,Engineer
-0.05725983343138681,Contactbehoefte,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Engineer
0.34355900058832095,Contactbehoefte,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Engineer
0.5681245196471397,Dominantie,Energie,Invloed,Gedrevenheid,Engineer
-0.35291242479635454,Dominantie,Frustratietolerantie,Invloed,Stabiliteit,Engineer
-0.40439801622627053,Dominantie,Hartelijkheid,Invloed,Sociabiliteit,Engineer
-0.2567180154051351,Dominantie,Incasseringsvermogen,Invloed,Stabiliteit,Engineer
-0.3056249227510633,Dominantie,Nauwkeurigheid,Invloed,Structuur,Engineer
0.06587443126365884,Dominantie,Onafhankelijkheid,Invloed,Gedrevenheid,Engineer
0.040352608268825585,Dominantie,Ordelijkheid,Invloed,Structuur,Engineer
0.6176470588235293,Dominantie,Originaliteit,Invloed,Gedrevenheid,Engineer
0.04950737714883371,Dominantie,Positivisme,Invloed,Stabiliteit,Engineer
-0.4855303805588614,Dominantie,Regelmaat,Invloed,Structuur,Engineer
-2.79951199478266e-17,Dominantie,Sociaal Ontspannen,Invloed,Sociabiliteit,Engineer
0.3942380465465582,Dominantie,Status,Invloed,Invloed,Engineer
0.4971322991677537,Dominantie,Variatiebehoefte,Invloed,Gedrevenheid,Engineer
0.08837756003033136,Dominantie,Vertrouwen,Invloed,Sociabiliteit,Engineer
0.42443734381358267,Dominantie,Volharding,Invloed,Gedrevenheid,Engineer
-0.4270609867523071,Dominantie,Weloverwogen,Invloed,Structuur,Engineer
0.5595578511923279,Dominantie,Zelfonthulling,Invloed,Sociabiliteit,Engineer
0.43226289578526667,Dominantie,Zelfontwikkeling,Invloed,Gedrevenheid,Engineer
0.19996695034266448,Dominantie,Zelfvertoon,Invloed,Invloed,Engineer
0.4830791626001647,Dominantie,Zelfvertrouwen,Invloed,Stabiliteit,Engineer
0.5050373063547176,Dominantie,Zorgzaamheid,Invloed,Sociabiliteit,Engineer
-0.17939312793967982,Energie,Frustratietolerantie,Gedrevenheid,Stabiliteit,Engineer
0.19314016260090855,Energie,Hartelijkheid,Gedrevenheid,Sociabiliteit,Engineer
0.0346770991073533,Energie,Incasseringsvermogen,Gedrevenheid,Stabiliteit,Engineer
0.3739787960033828,Energie,Nauwkeurigheid,Gedrevenheid,Structuur,Engineer
0.0326268181291185,Energie,Onafhankelijkheid,Gedrevenheid,Gedrevenheid,Engineer
0.22484434916365828,Energie,Ordelijkheid,Gedrevenheid,Structuur,Engineer
0.5244226335204367,Energie,Originaliteit,Gedrevenheid,Gedrevenheid,Engineer
0.20597146021777488,Energie,Positivisme,Gedrevenheid,Stabiliteit,Engineer
-0.37639939600492045,Energie,Regelmaat,Gedrevenheid,Structuur,Engineer
0.5713725901821546,Energie,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Engineer
0.26848441188145167,Energie,Status,Gedrevenheid,Invloed,Engineer
0.7521014330903548,Energie,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Engineer
0.4760242924621229,Energie,Vertrouwen,Gedrevenheid,Sociabiliteit,Engineer
0.7567874686642695,Energie,Volharding,Gedrevenheid,Gedrevenheid,Engineer
-0.29965078371820864,Energie,Weloverwogen,Gedrevenheid,Structuur,Engineer
0.7740871499169921,Energie,Zelfonthulling,Gedrevenheid,Sociabiliteit,Engineer
0.6422839308458258,Energie,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Engineer
0.2971237183612932,Energie,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.7177899988406061,Energie,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
0.29364136316206607,Energie,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
0.6886367591802657,Frustratietolerantie,Hartelijkheid,Stabiliteit,Sociabiliteit,Engineer
0.6411286480138036,Frustratietolerantie,Incasseringsvermogen,Stabiliteit,Stabiliteit,Engineer
-0.17598020050287186,Frustratietolerantie,Nauwkeurigheid,Stabiliteit,Structuur,Engineer
0.23574191659083724,Frustratietolerantie,Onafhankelijkheid,Stabiliteit,Gedrevenheid,Engineer
-0.423667870722508,Frustratietolerantie,Ordelijkheid,Stabiliteit,Structuur,Engineer
-0.2971894103548248,Frustratietolerantie,Originaliteit,Stabiliteit,Gedrevenheid,Engineer
0.6565706694547585,Frustratietolerantie,Positivisme,Stabiliteit,Stabiliteit,Engineer
0.4066124552864796,Frustratietolerantie,Regelmaat,Stabiliteit,Structuur,Engineer
-0.06745747303612441,Frustratietolerantie,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Engineer
-0.11929916323882908,Frustratietolerantie,Status,Stabiliteit,Invloed,Engineer
-0.25687040446902815,Frustratietolerantie,Variatiebehoefte,Stabiliteit,Gedrevenheid,Engineer
0.589523326116229,Frustratietolerantie,Vertrouwen,Stabiliteit,Sociabiliteit,Engineer
0.11487593716012252,Frustratietolerantie,Volharding,Stabiliteit,Gedrevenheid,Engineer
0.7004727969157798,Frustratietolerantie,Weloverwogen,Stabiliteit,Structuur,Engineer
-0.7189377235294248,Frustratietolerantie,Zelfonthulling,Stabiliteit,Sociabiliteit,Engineer
0.2578200210328065,Frustratietolerantie,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Engineer
-0.3845940932472539,Frustratietolerantie,Zelfvertoon,Stabiliteit,Invloed,Engineer
-0.027734343128333793,Frustratietolerantie,Zelfvertrouwen,Stabiliteit,Stabiliteit,Engineer
0.23574191659083715,Frustratietolerantie,Zorgzaamheid,Stabiliteit,Sociabiliteit,Engineer
0.36672755422534875,Hartelijkheid,Incasseringsvermogen,Sociabiliteit,Stabiliteit,Engineer
0.38843863919091687,Hartelijkheid,Nauwkeurigheid,Sociabiliteit,Structuur,Engineer
0.0431306017611406,Hartelijkheid,Onafhankelijkheid,Sociabiliteit,Gedrevenheid,Engineer
0.08421519210665189,Hartelijkheid,Ordelijkheid,Sociabiliteit,Structuur,Engineer
-0.10109950405656766,Hartelijkheid,Originaliteit,Sociabiliteit,Gedrevenheid,Engineer
0.5834599659915782,Hartelijkheid,Positivisme,Sociabiliteit,Stabiliteit,Engineer
0.2695205125474866,Hartelijkheid,Regelmaat,Sociabiliteit,Structuur,Engineer
0.5245268279603851,Hartelijkheid,Sociaal Ontspannen,Sociabiliteit,Sociabiliteit,Engineer
-0.5081802050726102,Hartelijkheid,Status,Sociabiliteit,Invloed,Engineer
0.13315591032282686,Hartelijkheid,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Engineer
0.5370529629872759,Hartelijkheid,Vertrouwen,Sociabiliteit,Sociabiliteit,Engineer
0.3572948005052482,Hartelijkheid,Volharding,Sociabiliteit,Gedrevenheid,Engineer
0.5067999381796515,Hartelijkheid,Weloverwogen,Sociabiliteit,Structuur,Engineer
-0.312673329254071,Hartelijkheid,Zelfonthulling,Sociabiliteit,Sociabiliteit,Engineer
0.40094451135042763,Hartelijkheid,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Engineer
-0.06248754756816554,Hartelijkheid,Zelfvertoon,Sociabiliteit,Invloed,Engineer
0.06469590264171093,Hartelijkheid,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Engineer
0.1509571061639922,Hartelijkheid,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Engineer
0.1141227980029101,Incasseringsvermogen,Nauwkeurigheid,Stabiliteit,Structuur,Engineer
0.31362502409359005,Incasseringsvermogen,Onafhankelijkheid,Stabiliteit,Gedrevenheid,Engineer
-0.048029210642807414,Incasseringsvermogen,Ordelijkheid,Stabiliteit,Structuur,Engineer
-0.3267320196065356,Incasseringsvermogen,Originaliteit,Stabiliteit,Gedrevenheid,Engineer
0.6285393610547089,Incasseringsvermogen,Positivisme,Stabiliteit,Stabiliteit,Engineer
0.3266372899592439,Incasseringsvermogen,Regelmaat,Stabiliteit,Structuur,Engineer
-0.3390317518104051,Incasseringsvermogen,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Engineer
0.3779965787194579,Incasseringsvermogen,Status,Stabiliteit,Invloed,Engineer
-0.1075828707279838,Incasseringsvermogen,Variatiebehoefte,Stabiliteit,Gedrevenheid,Engineer
0.42076134643057356,Incasseringsvermogen,Vertrouwen,Stabiliteit,Sociabiliteit,Engineer
0.38490017945975047,Incasseringsvermogen,Volharding,Stabiliteit,Gedrevenheid,Engineer
0.17884778999621992,Incasseringsvermogen,Weloverwogen,Stabiliteit,Structuur,Engineer
-0.2449681131598002,Incasseringsvermogen,Zelfonthulling,Stabiliteit,Sociabiliteit,Engineer
0.39063566615793677,Incasseringsvermogen,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Engineer
-0.6346887395316092,Incasseringsvermogen,Zelfvertoon,Stabiliteit,Invloed,Engineer
0.25264238051983645,Incasseringsvermogen,Zelfvertrouwen,Stabiliteit,Stabiliteit,Engineer
0.2700659929694802,Incasseringsvermogen,Zorgzaamheid,Stabiliteit,Sociabiliteit,Engineer
-0.5234545671218749,Nauwkeurigheid,Onafhankelijkheid,Structuur,Gedrevenheid,Engineer
0.6968010973504514,Nauwkeurigheid,Ordelijkheid,Structuur,Structuur,Engineer
-0.05393380989724645,Nauwkeurigheid,Originaliteit,Structuur,Gedrevenheid,Engineer
-0.12104550653376046,Nauwkeurigheid,Positivisme,Structuur,Stabiliteit,Engineer
-0.3354908531601309,Nauwkeurigheid,Regelmaat,Structuur,Structuur,Engineer
0.5658595623783126,Nauwkeurigheid,Sociaal Ontspannen,Structuur,Sociabiliteit,Engineer
-0.32130392672352515,Nauwkeurigheid,Status,Structuur,Invloed,Engineer
0.49724515809884684,Nauwkeurigheid,Variatiebehoefte,Structuur,Gedrevenheid,Engineer
0.20933048341828034,Nauwkeurigheid,Vertrouwen,Structuur,Sociabiliteit,Engineer
0.29649972666444047,Nauwkeurigheid,Volharding,Structuur,Gedrevenheid,Engineer
-0.050757964866842614,Nauwkeurigheid,Weloverwogen,Structuur,Structuur,Engineer
0.3302355242256119,Nauwkeurigheid,Zelfonthulling,Structuur,Sociabiliteit,Engineer
0.23486278068004104,Nauwkeurigheid,Zelfontwikkeling,Structuur,Gedrevenheid,Engineer
-0.03333539113704142,Nauwkeurigheid,Zelfvertoon,Structuur,Invloed,Engineer
-0.11408625180861375,Nauwkeurigheid,Zelfvertrouwen,Structuur,Stabiliteit,Engineer
0.08053147186490385,Nauwkeurigheid,Zorgzaamheid,Structuur,Sociabiliteit,Engineer
-0.3916422209712112,Onafhankelijkheid,Ordelijkheid,Gedrevenheid,Structuur,Engineer
0.31839308444101766,Onafhankelijkheid,Originaliteit,Gedrevenheid,Gedrevenheid,Engineer
0.6283380803113868,Onafhankelijkheid,Positivisme,Gedrevenheid,Stabiliteit,Engineer
0.41764663695897225,Onafhankelijkheid,Regelmaat,Gedrevenheid,Structuur,Engineer
-0.42531536532012143,Onafhankelijkheid,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Engineer
0.40470239395552676,Onafhankelijkheid,Status,Gedrevenheid,Invloed,Engineer
-0.20244408254472895,Onafhankelijkheid,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Engineer
-0.15670402880167875,Onafhankelijkheid,Vertrouwen,Gedrevenheid,Sociabiliteit,Engineer
0.2716072381275556,Onafhankelijkheid,Volharding,Gedrevenheid,Gedrevenheid,Engineer
-0.283407877625178,Onafhankelijkheid,Weloverwogen,Gedrevenheid,Structuur,Engineer
0.00720263722424096,Onafhankelijkheid,Zelfonthulling,Gedrevenheid,Sociabiliteit,Engineer
0.24203811553801172,Onafhankelijkheid,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Engineer
-0.04071564638744957,Onafhankelijkheid,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.5573770491803279,Onafhankelijkheid,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
-0.31147540983606553,Onafhankelijkheid,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
0.060528912403238384,Ordelijkheid,Originaliteit,Structuur,Gedrevenheid,Engineer
-0.16980890270283108,Ordelijkheid,Positivisme,Structuur,Stabiliteit,Engineer
-0.38375582481791964,Ordelijkheid,Regelmaat,Structuur,Structuur,Engineer
0.17097598793417051,Ordelijkheid,Sociaal Ontspannen,Structuur,Sociabiliteit,Engineer
-0.17466244024620994,Ordelijkheid,Status,Structuur,Invloed,Engineer
0.3410299437436487,Ordelijkheid,Variatiebehoefte,Structuur,Gedrevenheid,Engineer
-0.1780903614167003,Ordelijkheid,Vertrouwen,Structuur,Sociabiliteit,Engineer
0.291161615782696,Ordelijkheid,Volharding,Structuur,Gedrevenheid,Engineer
-0.24820342526959147,Ordelijkheid,Weloverwogen,Structuur,Structuur,Engineer
0.39047168326256115,Ordelijkheid,Zelfonthulling,Structuur,Sociabiliteit,Engineer
0.3130037834886141,Ordelijkheid,Zelfontwikkeling,Structuur,Gedrevenheid,Engineer
-0.056117534823866125,Ordelijkheid,Zelfvertoon,Structuur,Invloed,Engineer
-0.17322636696803576,Ordelijkheid,Zelfvertrouwen,Structuur,Stabiliteit,Engineer
0.1355684611054192,Ordelijkheid,Zorgzaamheid,Structuur,Sociabiliteit,Engineer
0.2970442628930023,Originaliteit,Positivisme,Gedrevenheid,Stabiliteit,Engineer
-0.6227454881081048,Originaliteit,Regelmaat,Gedrevenheid,Structuur,Engineer
0.1424218229739712,Originaliteit,Sociaal Ontspannen,Gedrevenheid,Sociabiliteit,Engineer
0.016426585272773304,Originaliteit,Status,Gedrevenheid,Invloed,Engineer
0.6327138353044138,Originaliteit,Variatiebehoefte,Gedrevenheid,Gedrevenheid,Engineer
-0.08837756003033133,Originaliteit,Vertrouwen,Gedrevenheid,Sociabiliteit,Engineer
0.5457051563317491,Originaliteit,Volharding,Gedrevenheid,Gedrevenheid,Engineer
-0.5219634282528197,Originaliteit,Weloverwogen,Gedrevenheid,Structuur,Engineer
0.5016725562413974,Originaliteit,Zelfonthulling,Gedrevenheid,Sociabiliteit,Engineer
0.5283213170708816,Originaliteit,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Engineer
0.16360932300763462,Originaliteit,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.34035122819557057,Originaliteit,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
0.1537070062818706,Originaliteit,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
0.21320071635561041,Positivisme,Regelmaat,Stabiliteit,Structuur,Engineer
-0.09589266029707684,Positivisme,Sociaal Ontspannen,Stabiliteit,Sociabiliteit,Engineer
1.2262492721286623e-17,Positivisme,Status,Stabiliteit,Invloed,Engineer
0.18257418583505536,Positivisme,Variatiebehoefte,Stabiliteit,Gedrevenheid,Engineer
0.3347136014875207,Positivisme,Vertrouwen,Stabiliteit,Sociabiliteit,Engineer
0.6123724356957945,Positivisme,Volharding,Stabiliteit,Gedrevenheid,Engineer
-9.743534400300176e-18,Positivisme,Weloverwogen,Stabiliteit,Structuur,Engineer
-0.19487094073848926,Positivisme,Zelfonthulling,Stabiliteit,Sociabiliteit,Engineer
0.6467616667635545,Positivisme,Zelfontwikkeling,Stabiliteit,Gedrevenheid,Engineer
-0.3671940368172627,Positivisme,Zelfvertoon,Stabiliteit,Invloed,Engineer
0.44353276257274366,Positivisme,Zelfvertrouwen,Stabiliteit,Stabiliteit,Engineer
0.3696106354772864,Positivisme,Zorgzaamheid,Stabiliteit,Sociabiliteit,Engineer
-0.1533328790143649,Regelmaat,Sociaal Ontspannen,Structuur,Sociabiliteit,Engineer
0.023580053109413378,Regelmaat,Status,Structuur,Invloed,Engineer
-0.6811865761413326,Regelmaat,Variatiebehoefte,Structuur,Gedrevenheid,Engineer
-0.08721921952468484,Regelmaat,Vertrouwen,Structuur,Sociabiliteit,Engineer
-0.26111648393354675,Regelmaat,Volharding,Structuur,Gedrevenheid,Engineer
0.2724613270055837,Regelmaat,Weloverwogen,Structuur,Structuur,Engineer
-0.3877684921818178,Regelmaat,Zelfonthulling,Structuur,Sociabiliteit,Engineer
-0.4050520238294318,Regelmaat,Zelfontwikkeling,Structuur,Gedrevenheid,Engineer
-0.026095343896982957,Regelmaat,Zelfvertoon,Structuur,Invloed,Engineer
0.17336275496410178,Regelmaat,Zelfvertrouwen,Structuur,Stabiliteit,Engineer
-0.33096525947692146,Regelmaat,Zorgzaamheid,Structuur,Sociabiliteit,Engineer
-0.5170304325726521,Sociaal Ontspannen,Status,Sociabiliteit,Invloed,Engineer
0.5252257314388902,Sociaal Ontspannen,Variatiebehoefte,Sociabiliteit,Gedrevenheid,Engineer
0.4012072210531747,Sociaal Ontspannen,Vertrouwen,Sociabiliteit,Sociabiliteit,Engineer
0.23488808780588136,Sociaal Ontspannen,Volharding,Sociabiliteit,Gedrevenheid,Engineer
0.1436093989338266,Sociaal Ontspannen,Weloverwogen,Sociabiliteit,Structuur,Engineer
0.3270171261351354,Sociaal Ontspannen,Zelfonthulling,Sociabiliteit,Sociabiliteit,Engineer
0.11628693150774143,Sociaal Ontspannen,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Engineer
0.48415417923991383,Sociaal Ontspannen,Zelfvertoon,Sociabiliteit,Invloed,Engineer
0.15949326199504552,Sociaal Ontspannen,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Engineer
0.10632884133003034,Sociaal Ontspannen,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Engineer
-0.10096375546923043,Status,Variatiebehoefte,Invloed,Gedrevenheid,Engineer
0.08020871931359254,Status,Vertrouwen,Invloed,Sociabiliteit,Engineer
0.20318563844357893,Status,Volharding,Invloed,Gedrevenheid,Engineer
-0.2716423410970189,Status,Weloverwogen,Invloed,Structuur,Engineer
0.36639717999502025,Status,Zelfonthulling,Invloed,Sociabiliteit,Engineer
0.1743592592499823,Status,Zelfontwikkeling,Invloed,Gedrevenheid,Engineer
-0.09137644485739091,Status,Zelfvertoon,Invloed,Invloed,Engineer
0.5150757741252158,Status,Zelfvertrouwen,Invloed,Stabiliteit,Engineer
-0.08584596235420267,Status,Zorgzaamheid,Invloed,Sociabiliteit,Engineer
0.40740042186335523,Variatiebehoefte,Vertrouwen,Gedrevenheid,Sociabiliteit,Engineer
0.5217491947499509,Variatiebehoefte,Volharding,Gedrevenheid,Gedrevenheid,Engineer
-0.4739351925314577,Variatiebehoefte,Weloverwogen,Gedrevenheid,Structuur,Engineer
0.5633247196804825,Variatiebehoefte,Zelfonthulling,Gedrevenheid,Sociabiliteit,Engineer
0.6642111641550715,Variatiebehoefte,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Engineer
0.27933396798082955,Variatiebehoefte,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.404888165089458,Variatiebehoefte,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
0.472369525937701,Variatiebehoefte,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
0.27329251120456616,Vertrouwen,Volharding,Sociabiliteit,Gedrevenheid,Engineer
0.41438238359326596,Vertrouwen,Weloverwogen,Sociabiliteit,Structuur,Engineer
-0.12320458053303296,Vertrouwen,Zelfonthulling,Sociabiliteit,Sociabiliteit,Engineer
0.5502198139156904,Vertrouwen,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Engineer
0.11607679192407805,Vertrouwen,Zelfvertoon,Sociabiliteit,Invloed,Engineer
0.3216556380666037,Vertrouwen,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Engineer
0.4206266036255587,Vertrouwen,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Engineer
-0.1956463952178074,Volharding,Weloverwogen,Gedrevenheid,Structuur,Engineer
0.5171122347142244,Volharding,Zelfonthulling,Gedrevenheid,Sociabiliteit,Engineer
0.7426106572325057,Volharding,Zelfontwikkeling,Gedrevenheid,Gedrevenheid,Engineer
-0.29981267559834457,Volharding,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.5432144762551112,Volharding,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
0.45267873021259264,Volharding,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
-0.6692860338044767,Weloverwogen,Zelfonthulling,Structuur,Sociabiliteit,Engineer
-0.16466097788958203,Weloverwogen,Zelfontwikkeling,Structuur,Gedrevenheid,Engineer
-0.21263260092765476,Weloverwogen,Zelfvertoon,Structuur,Invloed,Engineer
-0.469394297316701,Weloverwogen,Zelfvertrouwen,Structuur,Stabiliteit,Engineer
0.02656948852736041,Weloverwogen,Zorgzaamheid,Structuur,Sociabiliteit,Engineer
0.2441929179693764,Zelfonthulling,Zelfontwikkeling,Sociabiliteit,Gedrevenheid,Engineer
0.3100736053486216,Zelfonthulling,Zelfvertoon,Sociabiliteit,Invloed,Engineer
0.5690083407150361,Zelfonthulling,Zelfvertrouwen,Sociabiliteit,Stabiliteit,Engineer
0.007202637224240963,Zelfonthulling,Zorgzaamheid,Sociabiliteit,Sociabiliteit,Engineer
-0.044528817614544546,Zelfontwikkeling,Zelfvertoon,Gedrevenheid,Invloed,Engineer
0.4751118564264673,Zelfontwikkeling,Zelfvertrouwen,Gedrevenheid,Stabiliteit,Engineer
0.46614748177691145,Zelfontwikkeling,Zorgzaamheid,Gedrevenheid,Sociabiliteit,Engineer
0.31215328897044675,Zelfvertoon,Zelfvertrouwen,Invloed,Stabiliteit,Engineer
-0.38001269961619605,Zelfvertoon,Zorgzaamheid,Invloed,Sociabiliteit,Engineer
0.10655737704918032,Zelfvertrouwen,Zorgzaamheid,Stabiliteit,Sociabiliteit,Engineer
-1.0,Competitie,Conformisme,Invloed,Structuur,Product Owner
,Competitie,Contactbehoefte,Invloed,Sociabiliteit,Product Owner
,Competitie,Dominantie,Invloed,Invloed,Product Owner
1.0,Competitie,Energie,Invloed,Gedrevenheid,Product Owner
-1.0,Competitie,Frustratietolerantie,Invloed,Stabiliteit,Product Owner
,Competitie,Hartelijkheid,Invloed,Sociabiliteit,Product Owner
1.0,Competitie,Incasseringsvermogen,Invloed,Stabiliteit,Product Owner
,Competitie,Nauwkeurigheid,Invloed,Structuur,Product Owner
,Competitie,Onafhankelijkheid,Invloed,Gedrevenheid,Product Owner
1.0,Competitie,Ordelijkheid,Invloed,Structuur,Product Owner
1.0,Competitie,Originaliteit,Invloed,Gedrevenheid,Product Owner
-1.0,Competitie,Positivisme,Invloed,Stabiliteit,Product Owner
-1.0,Competitie,Regelmaat,Invloed,Structuur,Product Owner
-1.0,Competitie,Sociaal Ontspannen,Invloed,Sociabiliteit,Product Owner
1.0,Competitie,Status,Invloed,Invloed,Product Owner
1.0,Competitie,Variatiebehoefte,Invloed,Gedrevenheid,Product Owner
-1.0,Competitie,Vertrouwen,Invloed,Sociabiliteit,Product Owner
1.0,Competitie,Volharding,Invloed,Gedrevenheid,Product Owner
,Competitie,Weloverwogen,Invloed,Structuur,Product Owner
-1.0,Competitie,Zelfonthulling,Invloed,Sociabiliteit,Product Owner
1.0,Competitie,Zelfontwikkeling,Invloed,Gedrevenheid,Product Owner
-1.0,Competitie,Zelfvertoon,Invloed,Invloed,Product Owner
,Competitie,Zelfvertrouwen,Invloed,Stabiliteit,Product Owner
,Competitie,Zorgzaamheid,Invloed,Sociabiliteit,Product Owner
,Conformisme,Contactbehoefte,Structuur,Sociabiliteit,Product Owner
,Conformisme,Dominantie,Structuur,Invloed,Product Owner
-1.0,Conformisme,Energie,Structuur,Gedrevenheid,Product Owner
1.0,Conformisme,Frustratietolerantie,Structuur,Stabiliteit,Product Owner
